label,left_knee,left_hip,right_hip,right_knee
milieu,175.20076614721836,165.6057401198171,178.99592037086336,178.57602973362
milieu,172.43529998511423,161.37644486640806,178.4861458189559,178.43434683442382
milieu,171.037426421435,158.84957330713235,176.84984346321426,178.0283995752522
milieu,169.6566732847482,155.90129557787662,174.45545573183114,177.03831954351557
milieu,169.57976520976197,154.532493862406,173.3193444374228,177.6345368741984
milieu,169.19067821082717,152.1979664695011,170.93183462265642,176.39406936493353
milieu,166.98821617725827,148.92905080045142,168.45340572673308,176.07593788707203
milieu,165.1550448022576,145.26836423922782,166.72923108581472,175.7544158415408
milieu,162.31435635202902,141.76399258336056,165.5428818348291,174.99827260038703
milieu,158.2097484236281,138.13346785327653,163.19261524928896,173.09119789930145
milieu,154.87948721972967,135.0806817168374,159.65225941393467,169.28767824377732
milieu,151.66910265522318,132.85048539823796,158.93495051164328,169.011127564438
milieu,151.00018826109653,132.69661648817686,161.1901545631263,170.70552563294024
milieu,143.63271044965327,125.59983561820809,159.3731897125939,168.86343288773506
milieu,143.46322015392363,124.46969625802672,156.21106548470402,166.91630975248282
milieu,136.38021253287062,116.38400205164466,151.76671931965774,163.02766977980173
milieu,134.476656007437,114.01992217421726,148.71257800119253,159.34725402588526
milieu,127.06077645917968,105.63782815191547,141.7044708788482,153.67783920810695
milieu,122.7713772704907,101.02420968494731,136.24974311710162,148.62427875379086
bas,119.5046556189613,98.52366639658692,133.6595094455598,146.56483630093402
bas,112.83467868834896,91.76467158506125,128.58078385664157,142.42857864185564
bas,109.9745729513704,89.77643079081919,129.0494825816634,142.52127717607172
bas,107.04097208529534,88.75399377345606,142.06958131868737,152.93984374286353
bas,110.55675230102123,93.22727978217654,146.39440046641027,155.27617501502183
bas,112.89453009087046,95.5103698932864,158.4778584972358,167.70609582614395
bas,111.10134303082911,93.23928038267819,149.08332293794015,160.17778883040148
bas,113.83215979593355,94.17479329219117,138.8421651927337,151.28143121444575
bas,114.20627152716317,89.66820150863668,126.71995371225432,143.24875955852016
milieu,122.27049665413598,97.96140966991702,131.51660798460713,146.1940056044646
milieu,126.55275949770102,104.95757983593452,139.53358631801007,151.86752297581447
milieu,137.29189789735508,116.96202619953196,147.90725192915815,158.71025813090944
milieu,142.5637085154163,123.2716693885646,150.38757396755966,160.13560368047794
milieu,148.49300043400953,130.12591608341958,158.0716964191454,165.7324635081287
milieu,149.78607435782382,133.21794844491302,157.19553161191973,164.4705964706139
milieu,153.4085545766873,136.78163836427782,158.8168744216837,164.70001581158064
milieu,158.22404055023236,144.01559996249955,165.00626937158447,169.32013561318948
milieu,158.6659245240191,144.69961255895362,166.8580326039778,169.48329048011115
milieu,161.14999964787103,148.28129364759397,168.31162324592253,169.78880448845754
milieu,164.38551126242837,151.9039715510415,172.74294948824235,173.91823778288992
milieu,167.86155932337843,155.81700967254463,174.89907231206666,176.0055572633965
milieu,169.91036899522544,160.51698484333187,177.6541334635312,176.32053895926774
milieu,170.49886935361906,162.02831489597727,179.60674595328513,177.64647535235636
haut,173.87864036482082,174.56949751188532,173.64368047212838,173.20681637120938
haut,166.06198702618462,166.67586189330785,167.0554265958426,166.03135976238855
milieu,159.88854911658066,160.49526397667827,160.9129496508488,158.40520789540213
milieu,149.36787178150482,150.39387370047265,146.88502798469713,146.36823537584957
milieu,138.00367085348677,138.07514502679877,133.95893318277672,132.81806280824347
milieu,126.47103189779858,124.63492421620361,118.28301048685128,121.32371584825228
milieu,113.11069931913471,111.2050429205619,103.59642863492519,103.7786725915496
bas,90.39017618349894,87.38094907015139,82.83702296302894,86.15713641283975
bas,75.17254628432673,70.89360629614237,67.97976201734107,70.58429541726854
bas,58.900459855213796,58.721484945123386,53.09005526714011,55.17003131918498
bas,40.63232251027774,48.51179065461239,46.51250872113992,45.23161215077344
bas,40.65919105558233,48.24728729319982,46.05701339742444,44.254446375635254
bas,41.701719746475376,49.946658065540284,47.22281401360051,46.09019156079066
bas,62.574648392938535,63.4679408907972,56.28079186852251,58.71152701058099
bas,79.66837150932777,80.63436831038985,76.67758978443544,76.332600176501
bas,107.14221318220471,105.68961060588916,99.54251395510764,99.1363853200936
milieu,123.22298517029226,122.75961935372945,118.3265910742086,118.11530258727232
milieu,138.74596283929642,139.93418700300606,135.9825662353116,134.73796068152444
milieu,151.69840806157114,155.27481197414346,151.71764734961985,150.00966508768258
milieu,164.60953600740848,165.54342488021467,166.5918025283456,164.28799542971942
haut,174.6487615380081,172.92326275139314,172.15747805869222,172.98874684540183
haut,177.37361802986175,175.3244406684286,175.36669350537096,177.09026907588643
haut,178.53594811113504,178.4739972941633,178.66783627527752,178.56387252478856
haut,177.6251732399769,178.22121915305513,179.117564897116,178.04774708740243
haut,178.2267976309854,178.60932386912702,179.25981227537883,178.36982543886643
haut,177.1945572116422,178.96705343788545,178.7807102125031,177.4532595164315
haut,178.2118509118322,179.0416513593413,178.9882284811466,178.03119205732222
haut,176.44713334419723,178.75335853743388,178.1836237652728,176.11838945225006
haut,173.94814945079352,174.67739319994962,175.51310624662818,174.0603676971583
milieu,169.46703866059406,169.9434502432046,169.95675085752805,168.69550745292383
milieu,160.40387026439126,163.0157088977476,163.55833381740422,159.45075602811568
milieu,149.7840865967071,153.986896655669,150.6216770057978,148.32720483313324
milieu,139.28011072337029,141.69030441830057,137.45718180628174,135.6379043025173
milieu,126.60539363293832,124.99544601982763,122.81532464840836,122.84764885866096
milieu,113.19447016355471,113.12639244619008,108.05632545581136,106.08158516693517
bas,94.28457279053252,93.06025489423999,88.4818049297438,89.94344074550663
bas,75.78035758099026,74.96078379214661,70.24550263417953,71.0523993828899
bas,63.57480963303689,62.2738098189607,56.09033231128475,58.76006201544928
bas,51.89335940566359,50.435408122010564,49.613817221841416,51.656101387176385
bas,44.437554117330755,42.97640460087256,42.252264283848326,42.86687525090508
bas,47.550005447663445,44.938527141597945,43.50674116682203,45.63927594660948
bas,56.99276748893528,53.57055790077813,51.11585119324307,53.958711507290936
bas,69.9885249616668,66.60318300020812,59.701866542387194,64.41178849527871
bas,90.58274732750554,88.52412503746918,83.26018569447815,87.00104052664017
milieu,114.87668690211055,111.99958596675154,104.99518475248944,106.59579342765917
milieu,127.33521398358661,127.10306754534983,125.20567932629793,124.51615597515871
milieu,144.67943180004494,144.7890376673985,141.18295796363606,141.07683002596113
milieu,157.23402539513415,158.1261203539286,155.13734730585918,153.8056299147816
milieu,164.4867002098304,166.49180669020672,166.59738066957053,164.37398483302883
haut,172.84673502391752,172.79762736079746,171.59789152959718,171.62950588543276
haut,174.4426062022477,174.89803496727086,175.64389764800293,174.57550118449208
haut,173.93522532840078,176.22340052065505,176.91486324176742,173.58852552229646
haut,174.41270821879593,176.7092460307864,177.3350225941032,174.34452671483092
haut,174.5570954996635,177.04017724003842,177.33613321255052,173.3121396721265
haut,173.350562552714,177.0883069802665,176.53748529748412,173.03291819761603
haut,173.7560445538884,176.92148133365245,176.68362797460483,173.008548686801
haut,173.56933709106335,176.0229291046506,175.65271055642003,172.6019718156699
haut,172.65325692588922,174.41645746634126,173.01566044609046,170.81034202611912
haut,168.56001220814917,169.00954628248246,168.3337827706234,166.35173934713586
haut,159.42492676653677,162.19391678852003,162.07419358440083,158.64073359448196
milieu,149.63867309838642,153.86957411829314,151.37187527481382,148.61719836151727
milieu,142.1639981433904,143.65803422591156,140.36130807732454,138.5010176046966
milieu,129.69780228026843,130.97931363554997,128.0102000322848,126.24298242956257
milieu,117.09920026243546,118.8686757834909,113.91718818419248,111.33224630228416
bas,101.73183793487702,103.37236273712521,97.88565767338821,93.73069546429838
bas,81.59945352777885,85.4837519905463,79.70574573802048,77.70264100557542
bas,68.81238541897017,70.1020626833441,65.5249636704751,65.462306387589
bas,52.83375143020375,56.61035136342145,49.97842239112899,51.641202238604706
bas,43.67717703631616,47.12174929957961,44.0652391527028,43.65315011373099
bas,37.5013877629535,44.24013605157141,41.24471536152853,40.79799011139989
bas,46.90326023227871,47.14852275353347,43.69420376387644,45.40028077070543
bas,61.79336881235912,59.417991328011446,51.43652874463008,55.477046368848384
bas,81.22941453043181,79.07191385555213,69.04348397271613,71.66148523045356
bas,103.79910846586418,100.25082684574845,94.7397010676942,98.67471482917944
milieu,121.06811689709573,119.18417096427639,114.61502478169871,117.3468900480864
milieu,136.95712770568383,136.41104745136107,133.37427926725377,132.6681776602672
milieu,149.29152679460137,149.72438258016973,146.81507303505833,146.40945564273022
milieu,162.02116535820545,162.23155661876257,161.07798390911768,158.64299830238943
haut,168.96424216117603,169.71802317834027,169.1558124862595,168.52188321042937
haut,174.3553576928945,173.7726184071888,171.7733352661786,172.35674893431437
haut,174.88296063526107,176.03069596957855,174.2577570037575,175.06229743107235
haut,175.58608531229802,177.687379837921,178.31770114710483,175.8370307372529
haut,176.14701304520582,178.40659333897386,178.88093328824726,175.4261929693308
haut,174.6931545898119,178.1260923318481,177.39405574192986,174.75994353916184
haut,174.14485504058283,177.5664205020896,176.59872282122564,173.85911564126062
haut,173.43192524209869,178.20822377171015,177.18784009928848,173.7445576353427
haut,174.07491222511678,178.7120868901333,177.33630432332228,174.0164286092711
haut,172.67301897358365,177.63844909719947,176.74863400236242,172.10950542644733
haut,172.06199050436945,175.6157455784037,174.69058710583448,170.45656190023814
haut,170.6065552434072,172.04039272733212,172.00625633016216,168.50628624016483
haut,166.59682170999284,168.27781233195202,166.74145731374085,164.468022069144
milieu,159.1345890558383,161.63750998996704,160.60799279476126,158.2422766990866
milieu,149.94197969842463,152.79030622930335,150.0678344633051,148.8895387762883
milieu,140.26901125950255,140.32488587842772,136.20396001459758,135.46301560325637
milieu,128.57050958950464,127.52552903898093,122.84339267606195,123.92396489354455
milieu,116.67733546380278,114.84685878137631,108.25034548795128,109.57264665314874
bas,97.1860568748152,96.8630592129855,91.3441154215796,90.57741114982076
bas,77.61442601333678,78.22950728264256,71.96277929702765,73.78716537454477
bas,62.99893737015842,65.54196787128143,62.46517527956894,62.54882907923442
bas,50.232453563505445,55.06887549366748,52.09100560405357,51.97958673868504
bas,47.20971270468402,53.178666427641126,49.25515056153761,48.513911264492414
bas,58.21071127742576,59.15908276851187,55.83051218361678,57.11407761386526
bas,70.18987301533127,71.88153363874238,68.89493993688944,69.7751859266102
bas,92.56646717037553,91.69191807715136,85.0373272873631,85.71236947136343
milieu,114.21753364981221,113.66960226982086,108.10265725814767,107.46514279863202
milieu,129.42733078349298,129.31714815456826,127.12508502663795,126.05327135491164
milieu,141.23588975551965,144.7824297078799,141.68644242116451,140.5313663767128
milieu,155.22206764537174,157.6453468514235,155.72705045952253,153.01430065863465
milieu,166.15387394610735,167.6169177366606,165.55188309997078,164.54432660247454
haut,173.09777283299374,172.14125365997444,172.826191562493,172.6047819606011
haut,176.2295394839479,174.1440360179962,174.10736992295395,175.32526368166154
haut,177.60958020425045,177.5621974071654,177.6479478913564,177.54326505766022
haut,177.40646364807571,178.72224881080962,178.76574651963878,178.00846674979886
haut,177.1243194662244,178.83936779192183,178.66574629871252,177.53500512577173
haut,175.56333950863072,178.58109045673376,178.4027257864353,176.38053604409734
haut,175.94972552491936,178.51135527448955,177.40725155276084,175.24458086281
haut,174.92368025585984,178.32343774981027,176.4412443829912,174.5764437373667
haut,174.3600816673591,176.22737147070046,175.734735979948,173.3113821527142
haut,172.5040340884664,173.8517025958875,172.1607134065153,170.12768563387948
milieu,166.35120972441453,166.69601834930685,165.85534104274728,164.60804208535262
milieu,159.29583904840732,159.95453840964473,160.55854068802495,158.8327094728936
milieu,149.69408280741996,151.57093473196483,149.7374454579238,149.48995594113998
milieu,140.36349059830965,140.3564743838558,137.0114052395203,136.2327726180094
milieu,127.59980664135004,127.35701505213692,123.25395016488653,123.51868800475246
milieu,116.43431941763598,115.64056730452155,111.45288466360411,111.99298063179242
bas,101.68522220374534,99.97635469149746,94.69723526508821,96.57586290240742
bas,82.0317241052464,82.37727519835806,76.68993366833216,77.9266055239303
bas,68.76850968349062,66.65929504173764,61.59692789794491,64.53776063227369
bas,52.165499861585445,55.0533265810839,50.05282724417815,51.73947874373724
bas,41.8412476752301,46.70716890970073,45.54543399926317,44.694505370356886
bas,43.337142598297646,46.83891319898215,44.772241747566575,45.048445145893616
bas,57.15565230681237,57.19689689897632,51.74376377092649,55.302182693062804
bas,72.98625528592056,70.40360071246894,65.03052770878966,67.87865107810687
bas,97.63985437887706,95.95614329427465,90.12741560036969,92.88895295811669
milieu,119.20978535112135,117.48138104073251,110.46447223840143,112.43987527023732
milieu,135.99988004381927,133.7425171768759,131.23087535631836,132.59793548502236
milieu,149.93668750466426,149.9753980660632,145.80485098105282,146.74831504433462
milieu,162.24548543691358,160.62657593653947,160.7500082544572,160.85510094093792
milieu,169.3036999037425,167.67207972246277,167.05257516663076,169.83628141780184
haut,175.2319909975228,172.91455107375612,170.27132108001146,174.68999922296092
haut,176.63181701373244,175.0693345471536,173.9083311560559,176.52794462783092
haut,176.63481760843214,175.92162938966783,175.8387003637645,178.37308953413273
haut,176.50385571373909,176.30458168088717,175.92735793293343,177.67575802718005
haut,176.28186489559977,176.3413152822697,175.23311625873532,176.6665274752782
haut,175.72782172317807,176.59743556426383,175.13686631433794,176.25408089894097
haut,175.86947564379577,177.28797825171617,175.74577113637088,175.91375693199598
haut,175.64644924702816,176.00286000474955,175.509560327626,175.06123753039418
haut,173.18163842899267,173.43685546438442,172.2610560581924,171.53586812582193
milieu,165.83611167324548,166.2036814585603,166.11565401839692,165.56909141051878
milieu,157.4879205873173,158.11898595587164,156.24934258917062,155.4524490698329
milieu,146.2672591258609,147.61371448367564,143.04243197804644,143.11334978875863
milieu,134.96464881190312,135.09438318471607,131.42260348262093,131.29845237622612
milieu,121.38401418671009,119.28044270578353,115.59093365325317,115.66621361620753
bas,110.81481246623999,109.6923917453806,103.95336526967776,102.62738334498331
bas,89.63840111516801,89.2260073889985,85.45613137941885,84.23352599019371
bas,73.54029067003628,73.67660449316297,72.7527842940496,72.2397792596516
bas,61.36707624196351,64.00361975043842,58.94299739952564,58.05582501106911
bas,54.268753143622476,56.938971244760985,55.7077845787273,54.49890377815638
bas,64.63605662326117,70.9163309684325,65.71296605734884,62.35151207788092
bas,77.02432550965972,78.19096116887252,77.85672145258515,75.24655951919272
bas,99.48129894956767,100.78507129682399,94.39625981229288,92.65055775013933
bas,116.40209646133137,116.28585169858921,114.38446908847061,112.59101920384799
milieu,132.79673007169814,131.61349666057833,129.34212435934293,129.5086804258265
milieu,146.60574455933738,146.70007510229604,142.84138736957365,143.30054750733632
milieu,158.1335106494759,158.80918337801995,156.95032856848542,156.28681725367923
milieu,168.36790756389172,167.37794650564604,169.02069745048288,168.01268706470762
haut,174.41456813077454,173.03052968494274,172.24930552248344,172.43537588378874
haut,176.1900376796045,175.66713282558905,175.59538879380872,175.56451793319422
haut,177.33370256133446,178.66364835072176,178.96148078048446,176.83081566933714
